DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
11/10/2016,22:30,,,40.836502,-73.825165,POINT (-73.825165 40.836502),BRUCKNER EXPRESSWAY             ,,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3559066,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
12/07/2014,22:10,,,,,,,,497 MMEKER AVENUE                       ,0.0,0.0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3133028,,,,,
06/11/2019,19:19,MANHATTAN,10128.0,40.780064,-73.94705,POINT (-73.94705 40.780064),1 AVENUE                        ,EAST 91 STREET,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4149808,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
09/26/2012,6:30,,,,,,,,,0.0,0.0,0,0,0,0,0,0,Pavement Slippery,,,,,2921799,PASSENGER VEHICLE,,,,
06/16/2013,16:30,,,,,,FLATBUSH AVENUE                 ,BEVERLEY ROAD                   ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,150226,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/10/2016,12:35,,,40.661854,-73.86938,POINT (-73.86938 40.661854),COZINE AVENUE                   ,,,1.0,0.0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3577887,PASSENGER VEHICLE,,,,
08/10/2016,21:15,QUEENS,11375.0,40.72374,-73.84893000000001,POINT (-73.84893 40.72374),,,104-20    QUEENS BOULEVARD              ,0.0,0.0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3498352,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
11/01/2013,23:02,BRONX,10472,40.8345244,-73.8718241,POINT (-73.8718241 40.8345244),EAST 174 STREET                 ,CROES AVENUE                    ,,1.0,0.0,0,0,0,0,1,0,View Obstructed/Limited,View Obstructed/Limited,,,,84216,PASSENGER VEHICLE,TAXI,,,
05/26/2013,18:40,MANHATTAN,10019,40.7622904,-73.98610579999999,POINT (-73.9861058 40.7622904),8 AVENUE                        ,WEST 50 STREET                  ,,0.0,0.0,0,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,41429,TAXI,,,,
11/17/2016,17:30,,,40.591393,-73.907875,POINT (-73.907875 40.591393),BELT PARKWAY                    ,,,1.0,0.0,0,0,0,0,1,0,Following Too Closely,Unspecified,Unspecified,,,3566219,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
05/21/2019,5:25,,,40.77077,-73.91727,POINT (-73.91727 40.77077),31 STREET                       ,ASTORIA BOULEVARD,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4136171,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
07/04/2013,23:30,MANHATTAN,10037,40.8101754,-73.93740759999999,POINT (-73.9374076 40.8101754),EAST 132 STREET                 ,MADISON AVENUE                  ,,1.0,0.0,1,0,0,0,0,0,Unspecified,,,,,61132,LIVERY VEHICLE,,,,
03/09/2017,19:40,BROOKLYN,11207.0,40.654274,-73.887,POINT (-73.887 40.654274),,,130       COZINE AVENUE                 ,0.0,0.0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3629138,TAXI,PASSENGER VEHICLE,,,
03/06/2013,17:00,MANHATTAN,10032,40.839482700000005,-73.9360392,POINT (-73.9360392 40.8394827),JUMEL PLACE                     ,WEST 168 STREET                 ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,68880,PASSENGER VEHICLE,UNKNOWN,,,
11/20/2016,8:00,,,40.74413,-73.92705500000001,POINT (-73.927055 40.74413),QUEENS BOULEVARD                ,,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3563933,PASSENGER VEHICLE,,,,
02/02/2013,7:00,,,,,,,,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,2912850,LARGE COM VEH(6 OR MORE TIRES),PASSENGER VEHICLE,,,
04/04/2014,16:30,,,40.7197624,-73.94475759999999,POINT (-73.9447576 40.7197624),,,,0.0,0.0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,2992530,PASSENGER VEHICLE,OTHER,,,
01/11/2018,9:30,BROOKLYN,11225.0,40.66063,-73.95062,POINT (-73.95062 40.66063),,,1109      NOSTRAND AVENUE               ,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3826977,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
06/20/2019,21:23,,,40.68228,-73.98524,POINT (-73.98524 40.68228),BALTIC STREET                   ,,,0.0,0.0,0,0,0,0,0,0,Unspecified,,,,,4155663,Sedan,,,,
11/27/2017,18:30,QUEENS,11378.0,40.71885,-73.90765999999999,POINT (-73.90766 40.71885),,,59-28     FLUSHING AVENUE               ,0.0,0.0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3798958,PICK-UP TRUCK,DS,,,
10/16/2016,11:30,BROOKLYN,11230.0,40.625282,-73.96047,POINT (-73.96047 40.625282),AVENUE J                        ,EAST 16 STREET,,1.0,0.0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3541802,PASSENGER VEHICLE,,,,
04/30/2014,5:30,,,,,,,,PARKING LOT-HTS PT MRK- 3RD ST AVE B    ,2.0,0.0,0,0,0,0,2,0,Traffic Control Disregarded,,,,,327673,PASSENGER VEHICLE,,,,
04/27/2017,11:50,MANHATTAN,10034.0,40.861309999999996,-73.92124,POINT (-73.92124 40.86131),WEST 202 STREET                 ,10 AVENUE,,1.0,0.0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3658434,SPORT UTILITY / STATION WAGON,,,,
01/24/2018,12:01,MANHATTAN,10036.0,40.757233,-73.9898,POINT (-73.9898 40.757233),8 AVENUE                        ,WEST 42 STREET,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3834292,BU,PASSENGER VEHICLE,,,
08/23/2016,15:15,,,,,,QUEENS MIDTOWN TUNNEL           ,,,0.0,0.0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3506424,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
09/14/2017,19:50,QUEENS,11105.0,40.782856,-73.910736,POINT (-73.910736 40.782856),20 AVENUE                       ,24 STREET,,0.0,0.0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3751511,SPORT UTILITY / STATION WAGON,,,,
11/11/2012,3:50,,,40.6103036,-74.1033786,POINT (-74.1033786 40.6103036),,,,0.0,0.0,0,0,0,0,0,0,Unspecified,,,,,3121838,PASSENGER VEHICLE,,,,
12/06/2013,19:00,BRONX,10461,40.839347700000005,-73.843611,POINT (-73.843611 40.8393477),WESTCHESTER AVENUE              ,OVERING STREET                  ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,91533,PASSENGER VEHICLE,LARGE COM VEH(6 OR MORE TIRES),,,
01/22/2017,10:30,BRONX,10453.0,40.8518,-73.909225,POINT (-73.909225 40.8518),JEROME AVENUE                   ,EAST TREMONT AVENUE,,0.0,0.0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3602217,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
04/15/2019,19:52,QUEENS,11363.0,40.76229,-73.75711,POINT (-73.75711 40.76229),NORTHERN BOULEVARD              ,CROSS ISLAND PARKWAY,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,4115285,Sedan,,,,
07/19/2012,16:00,MANHATTAN,10009,40.726397399999996,-73.98616379999999,POINT (-73.9861638 40.7263974),1 AVENUE                        ,EAST 6 STREET                   ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,13978,PASSENGER VEHICLE,VAN,TAXI,,
01/08/2017,0:30,,,40.838359999999994,-73.92493,POINT (-73.92493 40.83836),NELSON AVENUE                   ,,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3594276,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
11/10/2016,17:15,BROOKLYN,11204.0,40.609505,-73.97705,POINT (-73.97705 40.609505),,,1559      WEST 3 STREET                 ,1.0,0.0,0,0,0,0,1,0,Unspecified,,,,,3558473,SPORT UTILITY / STATION WAGON,,,,
12/22/2017,17:15,QUEENS,11369.0,40.76536,-73.882416,POINT (-73.882416 40.76536),87 STREET                       ,24 AVENUE,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3815623,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/07/2013,22:30,BROOKLYN,11211,40.7075241,-73.96114329999999,POINT (-73.9611433 40.7075241),DIVISION AVENUE                 ,ROEBLING STREET                 ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,195676,PASSENGER VEHICLE,UNKNOWN,,,
10/03/2012,11:00,QUEENS,11377,40.747293400000004,-73.9121205,POINT (-73.9121205 40.7472934),39 DRIVE                        ,52 STREET                       ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,239673,PICK-UP TRUCK,SPORT UTILITY / STATION WAGON,,,
08/08/2013,16:45,QUEENS,11420,40.6746734,-73.8225181,POINT (-73.8225181 40.6746734),116 STREET                      ,SUTTER AVENUE                   ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,231273,UNKNOWN,BUS,,,
12/20/2016,15:50,STATEN ISLAND,10309.0,40.509665999999996,-74.21807,POINT (-74.21807 40.509666),HYLAN BOULEVARD                 ,CUNNINGHAM ROAD,,0.0,0.0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3583841,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON
05/07/2014,21:00,BRONX,10467,40.880658200000006,-73.8776152,POINT (-73.8776152 40.8806582),WAYNE AVENUE                    ,EAST GUN HILL ROAD              ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,332000,PASSENGER VEHICLE,UNKNOWN,,,
12/27/2017,9:00,,,40.577,-74.083534,POINT (-74.083534 40.577),SLATER BOULEVARD                ,,,1.0,0.0,0,0,0,0,1,0,Passing or Lane Usage Improper,Unspecified,,,,3818334,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/05/2013,13:00,BRONX,10472,40.8289768,-73.8764022,POINT (-73.8764022 40.8289768),WESTCHESTER AVENUE              ,MANOR AVENUE                    ,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Traffic Control Disregarded,,,,82682,PASSENGER VEHICLE,UNKNOWN,,,
06/22/2015,16:28,,,40.7152631,-73.9763192,POINT (-73.9763192 40.7152631),,,,0.0,0.0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3243978,TAXI,PASSENGER VEHICLE,,,
11/10/2014,18:37,BROOKLYN,11230,40.6241708,-73.9704715,POINT (-73.9704715 40.6241708),OCEAN PARKWAY                   ,AVENUE J                        ,,1.0,0.0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,2821932,SPORT UTILITY / STATION WAGON,,,,
09/03/2018,21:33,,,40.608757000000004,-74.03808599999999,POINT (-74.038086 40.608757),VERRAZANO BRIDGE UPPER          ,,,1.0,0.0,0,0,0,0,1,0,Following Too Closely,Following Too Closely,Unspecified,Unspecified,,3973233,Sedan,Sedan,Sedan,Sedan,
10/31/2018,20:25,,,40.805737,-73.94065,POINT (-73.94065 40.805737),EAST 125 STREET                 ,,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4012210,Sedan,Flat Bed,,,
09/16/2012,16:25,QUEENS,11378,40.7143626,-73.9096136,POINT (-73.9096136 40.7143626),55 STREET                       ,ARNOLD AVENUE                   ,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,213922,MOTORCYCLE,VAN,,,
05/24/2018,11:17,MANHATTAN,10029.0,40.792545000000004,-73.94104,POINT (-73.94104 40.792545),2 AVENUE                        ,EAST 109 STREET,,1.0,0.0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Driver Inattention/Distraction,,,,3910505,Box Truck,Bike,,,
05/08/2019,18:48,MANHATTAN,10036.0,40.762127,-73.99739,POINT (-73.99739 40.762127),11 AVENUE                       ,WEST 44 STREET,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4128317,Sedan,Bus,,,
07/05/2017,13:00,BRONX,10464.0,40.86569,-73.80516,POINT (-73.80516 40.86569),,,1         ORCHARD BEACH ROAD            ,0.0,0.0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3706153,PASSENGER VEHICLE,,,,
07/06/2017,19:55,,,40.62464,-74.14166999999999,POINT (-74.14167 40.62464),DECKER AVENUE                   ,FOREST AVENUE,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3709779,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
05/27/2015,12:39,QUEENS,11372,40.755461100000005,-73.8862985,POINT (-73.8862985 40.7554611),NORTHERN BOULEVARD              ,81 STREET                       ,,0.0,0.0,0,0,0,0,0,0,Prescription Medication,Unspecified,,,,3228676,OTHER,PASSENGER VEHICLE,,,
05/19/2019,23:54,,,40.876858,-73.86165,POINT (-73.86165 40.876858),BARNES AVENUE                   ,,,1.0,0.0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4154638,Station Wagon/Sport Utility Vehicle,,,,
06/20/2016,16:15,QUEENS,11434,40.678364,-73.77949,POINT (-73.77949 40.678364),BREWER BOULEVARD                ,BAISLEY BOULEVARD,,0.0,0.0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3465405,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/04/2012,11:00,,,,,,,,PARKING LOT OF 862 HUGUENOT AVE         ,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,301700,SMALL COM VEH(4 TIRES) ,PASSENGER VEHICLE,,,
05/14/2017,8:40,BRONX,10466.0,40.891113,-73.86305,POINT (-73.86305 40.891113),EAST 228 STREET                 ,BRONX BOULEVARD,,3.0,0.0,0,0,0,0,3,0,Driver Inattention/Distraction,Unspecified,,,,3671264,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
08/21/2016,2:45,MANHATTAN,10003.0,40.730377000000004,-73.98638000000001,POINT (-73.98638 40.730377),2 AVENUE                        ,EAST 11 STREET,,2.0,0.0,2,0,0,0,0,0,Driver Inattention/Distraction,,,,,3505054,PASSENGER VEHICLE,TAXI,,,
01/25/2018,8:30,BRONX,10466.0,40.893390000000004,-73.857376,POINT (-73.857376 40.89339),EAST 233 STREET                 ,WHITE PLAINS ROAD,,0.0,0.0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3835571,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
06/18/2015,18:27,MANHATTAN,10031.0,40.8246156,-73.94315340000001,POINT (-73.9431534 40.8246156),,,265 EDGECOMBE AVENUE                    ,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3241699,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/23/2012,22:30,QUEENS,11355,40.75933,-73.8259671,POINT (-73.8259671 40.75933),UNION STREET                    ,41 AVENUE                       ,,1.0,0.0,1,0,0,0,0,0,Unspecified,,,,,247793,PASSENGER VEHICLE,,,,
06/10/2019,23:00,QUEENS,11106.0,40.756958000000004,-73.93056,POINT (-73.93056 40.756958),36 AVENUE                       ,30 STREET,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4149184,Sedan,Station Wagon/Sport Utility Vehicle,,,
11/29/2017,14:30,,,40.60533,-74.13388,POINT (-74.13388 40.60533),,,396       BUCHANAN AVENUE               ,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3799695,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
02/16/2017,10:10,STATEN ISLAND,10312.0,40.541992,-74.1617,POINT (-74.1617 40.541992),OAKDALE STREET                  ,RIDGECREST AVENUE,,0.0,0.0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3616954,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
07/26/2017,10:00,BROOKLYN,11232.0,40.661724,-74.0001,POINT (-74.0001 40.661724),25 STREET                       ,3 AVENUE,,0.0,0.0,0,0,0,0,0,0,Unspecified,,,,,3718938,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,,,
10/27/2018,5:00,,,40.72707,-73.75457,POINT (-73.75457 40.72707),GRAND CENTRAL PKWY              ,,,1.0,0.0,0,0,0,0,1,0,Pavement Slippery,,,,,4008330,Sedan,,,,
01/26/2013,9:40,BRONX,10468,40.8710047,-73.8938386,POINT (-73.8938386 40.8710047),MORRIS AVENUE                   ,JEROME AVENUE                   ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,110736,PASSENGER VEHICLE,UNKNOWN,,,
07/23/2019,9:30,MANHATTAN,10022.0,,,,MADISON AVE                     ,E 52ND STREET,,0.0,0.0,0,0,0,0,0,0,Animals Action,Other Vehicular,,,,4175537,Sedan,Box Truck,,,
10/30/2015,13:24,BROOKLYN,11221.0,40.6944204,-73.93134609999998,POINT (-73.9313461 40.6944204),REID AVENUE                     ,PULASKI STREET                  ,,1.0,0.0,0,0,0,0,1,0,Unsafe Speed,Unspecified,,,,3325601,PASSENGER VEHICLE,MOTORCYCLE,,,
02/14/2018,13:58,,,40.584003,-73.92156999999999,POINT (-73.92157 40.584003),BELT PARKWAY                    ,,,0.0,0.0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3846242,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/12/2016,23:14,,,40.862064000000004,-73.89484,POINT (-73.89484 40.862064),EAST FORDHAM ROAD               ,,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3500113,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
11/18/2016,15:45,,,40.636272,-74.08253,POINT (-74.08253 40.636272),VICTORY BOULEVARD               ,,,0.0,0.0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3564750,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
09/03/2018,16:00,BRONX,10454.0,40.80857,-73.92625,POINT (-73.92625 40.80857),,,175       ALEXANDER AVENUE              ,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3973243,Sedan,Sedan,,,
03/07/2017,6:10,QUEENS,11416.0,40.684258,-73.84604,POINT (-73.84604 40.684258),101 AVENUE                      ,WOODHAVEN BOULEVARD,,1.0,0.0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3627554,PASSENGER VEHICLE,,,,
02/11/2016,18:30,QUEENS,11433.0,40.694469500000004,-73.78146329999998,POINT (-73.7814633 40.6944695),MERRICK BOULEVARD               ,111 AVENUE                      ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3387644,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
05/24/2019,21:30,QUEENS,11421.0,40.685654,-73.86426999999999,POINT (-73.86427 40.685654),ROCKAWAY BOULEVARD              ,76 STREET,,0.0,0.0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4139557,Sedan,,,,
10/02/2014,16:15,,,,,,,,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,2865661,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
01/21/2018,1:00,BRONX,10457.0,40.849213,-73.90576,POINT (-73.90576 40.849213),EAST TREMONT AVENUE             ,MONROE AVENUE,,0.0,0.0,0,0,0,0,0,0,Unspecified,,,,,3835434,SPORT UTILITY / STATION WAGON,,,,
06/01/2015,17:25,QUEENS,11377,40.7408961,-73.8996069,POINT (-73.8996069 40.7408961),QUEENS BOULEVARD                ,65 PLACE                        ,,0.0,0.0,0,0,0,0,0,0,Prescription Medication,Unspecified,,,,3233283,LARGE COM VEH(6 OR MORE TIRES),LARGE COM VEH(6 OR MORE TIRES),,,
01/27/2013,15:30,BROOKLYN,11236,40.637871200000006,-73.90962359999999,POINT (-73.9096236 40.6378712),FLATLANDS AVENUE                ,EAST 85 STREET                  ,,0.0,0.0,0,0,0,0,0,0,Other Vehicular,Driver Inattention/Distraction,,,,145632,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
07/26/2018,16:15,BROOKLYN,11201.0,40.689834999999995,-73.97901,POINT (-73.97901 40.689835),,,96        DE KALB AVENUE                ,0.0,0.0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3949222,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
02/06/2013,3:42,BRONX,10458,40.8688059,-73.8905447,POINT (-73.8905447 40.8688059),VALENTINE AVENUE                ,EAST 197 STREET                 ,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,110810,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/11/2013,15:08,QUEENS,11103,40.7646435,-73.91658840000001,POINT (-73.9165884 40.7646435),37 STREET                       ,30 AVENUE                       ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,278071,VAN,SPORT UTILITY / STATION WAGON,,,
12/09/2016,8:45,,,40.608353,-73.99078,POINT (-73.99078 40.608353),77 STREET                       ,,,0.0,0.0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3577671,PASSENGER VEHICLE,PICK-UP TRUCK,,,
11/11/2016,8:15,QUEENS,11354.0,40.755875,-73.83615999999999,POINT (-73.83616 40.755875),,,131-07    40 ROAD                       ,0.0,0.0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3557850,Flat Bed,Box Truck,,,
09/06/2012,19:25,BROOKLYN,11234,40.609809600000006,-73.92249759999999,POINT (-73.9224976 40.6098096),AVENUE U                        ,FLATBUSH AVENUE                 ,,0.0,0.0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,126139,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,,,
10/10/2018,13:05,BRONX,10474.0,,,,,,100       OAK POINT AVENUE              ,0.0,0.0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3997197,Tractor Truck Diesel,Tractor Truck Diesel,,,
09/17/2016,12:00,QUEENS,,40.773117,-73.82648499999999,POINT (-73.826485 40.773117),,,UNION STREET                            ,0.0,0.0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3521932,SPORT UTILITY / STATION WAGON,,,,
11/17/2016,9:30,BROOKLYN,11215.0,40.666332000000004,-73.975426,POINT (-73.975426 40.666332),,,108       PROSPECT PARK WEST            ,0.0,0.0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3562293,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
03/17/2018,7:45,BROOKLYN,11233.0,40.681713,-73.91152,POINT (-73.91152 40.681713),MARION STREET                   ,ROCKAWAY AVENUE,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3864286,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/01/2016,23:25,QUEENS,11368.0,40.75254,-73.85261,POINT (-73.85261 40.75254),114 STREET                      ,ROOSEVELT AVENUE,,0.0,0.0,0,0,0,0,0,0,Aggressive Driving/Road Rage,Unspecified,,,,3571816,PASSENGER VEHICLE,TAXI,,,
12/18/2017,8:15,,,40.773808,-73.8929,POINT (-73.8929 40.773808),HAZEN STREET                    ,,,1.0,0.0,0,0,0,0,1,0,Passing or Lane Usage Improper,Unspecified,,,,3812151,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/21/2013,17:00,QUEENS,11435,40.6853403,-73.8043027,POINT (-73.8043027 40.6853403),111 AVENUE                      ,140 STREET                      ,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,269448,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
04/25/2015,12:37,,,40.7571844,-73.8339571,POINT (-73.8339571 40.7571844),,,PARKING LOT COLLEGE POINT BL & 40 RD    ,0.0,0.0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3209072,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/20/2013,8:20,BROOKLYN,11221,40.6946953,-73.927498,POINT (-73.927498 40.6946953),BUSHWICK AVENUE                 ,STOCKHOLM STREET                ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,187283,LARGE COM VEH(6 OR MORE TIRES),PASSENGER VEHICLE,,,
03/10/2019,5:12,,,,,,BOSTON ROAD                     ,PELHAM PARKWAY,,2.0,0.0,0,0,0,0,2,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4093928,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
05/11/2015,2:20,,,40.6189588,-74.0240293,POINT (-74.0240293 40.6189588),,,,0.0,0.0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3218482,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/25/2016,0:50,,,40.586586,-73.93542,POINT (-73.93542 40.586586),SHORE PARKWAY                   ,FORD STREET,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,3568494,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE
06/15/2017,20:40,BRONX,10463.0,40.876606,-73.89959,POINT (-73.89959 40.876606),PEROT STREET                    ,SEDGWICK AVENUE,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3691904,PASSENGER VEHICLE,,,,
10/27/2015,11:07,MANHATTAN,10065.0,40.7631141,-73.96251509999999,POINT (-73.9625151 40.7631141),EAST 63 STREET                  ,2 AVENUE                        ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3325304,PASSENGER VEHICLE,BUS,,,
10/09/2015,21:00,QUEENS,11377.0,40.7420652,-73.90924770000001,POINT (-73.9092477 40.7420652),QUEENS BOULEVARD                ,56 STREET                       ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3312723,OTHER,PASSENGER VEHICLE,PASSENGER VEHICLE,,
